cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,1.0485968514715949,Female,60-69,2011,0,111,PREMIER
0,1.4510609171800137,Female,70-79,2011,0,111,PREMIER
0,1.002053388090349,Female,10-19,2012,0,111,PREMIER
0,1.002053388090349,Female,20-29,2012,0,111,PREMIER
0,1.002053388090349,Female,30-39,2012,0,111,PREMIER
0,2.004106776180698,Female,40-49,2012,0,111,PREMIER
0,2.9952087611225187,Female,50-59,2012,0,111,PREMIER
0,3.0061601642710474,Female,60-69,2012,0,111,PREMIER
0,4.7118412046543465,Female,70-79,2012,0,111,PREMIER
0,0.4791238877481177,Female,0-9,2013,0,111,PREMIER
0,1.273100616016427,Female,10-19,2013,0,111,PREMIER
0,0.999315537303217,Female,20-29,2013,0,111,PREMIER
0,0.999315537303217,Female,30-39,2013,0,111,PREMIER
0,3.6057494866529773,Female,40-49,2013,0,111,PREMIER
0,4.386036960985626,Female,50-59,2013,0,111,PREMIER
0,3.707049965776865,Female,60-69,2013,0,111,PREMIER
0,7.496235455167693,Female,70-79,2013,0,111,PREMIER
0,0.999315537303217,Female,0-9,2014,0,111,PREMIER
0,1.998631074606434,Female,10-19,2014,0,111,PREMIER
0,0.999315537303217,Female,20-29,2014,0,111,PREMIER
0,0.999315537303217,Female,30-39,2014,0,111,PREMIER
0,5.240246406570842,Female,40-49,2014,0,111,PREMIER
0,6.86652977412731,Female,50-59,2014,0,111,PREMIER
0,3.997262149212868,Female,60-69,2014,0,111,PREMIER
0,8.985626283367557,Female,70-79,2014,0,111,PREMIER
0,0.865160848733744,Female,80-89,2014,0,111,PREMIER
0,0.999315537303217,Female,0-9,2015,0,111,PREMIER
0,2.6119096509240247,Female,10-19,2015,0,111,PREMIER
0,0.999315537303217,Female,20-29,2015,0,111,PREMIER
0,1.2320328542094456,Female,30-39,2015,0,111,PREMIER
0,7.742642026009582,Female,40-49,2015,0,111,PREMIER
0,8.473648186173854,Female,50-59,2015,0,111,PREMIER
0,2.3436002737850785,Female,60-69,2015,0,111,PREMIER
0,11.991786447638603,Female,70-79,2015,0,111,PREMIER
0,1.4072553045859002,Female,80-89,2015,0,111,PREMIER
0,1.002053388090349,Female,0-9,2016,0,111,PREMIER
0,4.008213552361396,Female,10-19,2016,0,111,PREMIER
0,1.002053388090349,Female,20-29,2016,0,111,PREMIER
0,2.817248459958932,Female,30-39,2016,0,111,PREMIER
0,7.014373716632443,Female,40-49,2016,0,111,PREMIER
0,11.709787816563997,Female,50-59,2016,0,111,PREMIER
0,4.5338809034907595,Female,60-69,2016,0,111,PREMIER
0,12.123203285420944,Female,70-79,2016,0,111,PREMIER
0,3.0061601642710474,Female,80-89,2016,0,111,PREMIER
0,0.999315537303217,Female,0-9,2017,0,111,PREMIER
0,2.5735797399041753,Female,10-19,2017,0,111,PREMIER
0,3.8001368925393564,Female,20-29,2017,0,111,PREMIER
0,3.167693360711841,Female,30-39,2017,0,111,PREMIER
0,5.023956194387406,Female,40-49,2017,0,111,PREMIER
0,15.222450376454484,Female,50-59,2017,0,111,PREMIER
0,8.057494866529774,Female,60-69,2017,0,111,PREMIER
0,12.991101984941821,Female,70-79,2017,0,111,PREMIER
0,3.4962354551676933,Female,80-89,2017,0,111,PREMIER
0,0.7665982203969883,Female,0-9,2018,0,111,PREMIER
0,3.997262149212868,Female,10-19,2018,0,111,PREMIER
0,2.9979466119096507,Female,20-29,2018,0,111,PREMIER
0,4.65160848733744,Female,30-39,2018,0,111,PREMIER
0,7.7207392197125255,Female,40-49,2018,0,111,PREMIER
0,17.78507871321013,Female,50-59,2018,0,111,PREMIER
0,12.856947296372347,Female,60-69,2018,0,111,PREMIER
0,12.528405201916495,Female,70-79,2018,0,111,PREMIER
0,8.684462696783026,Female,80-89,2018,0,111,PREMIER
0,5.921971252566735,Female,0-9,2019,0,111,PREMIER
0,2.9979466119096507,Female,10-19,2019,0,111,PREMIER
0,6.064339493497604,Female,20-29,2019,0,111,PREMIER
0,9.86447638603696,Female,30-39,2019,0,111,PREMIER
0,9.242984257357975,Female,40-49,2019,0,111,PREMIER
0,22.067077344284737,Female,50-59,2019,0,111,PREMIER
0,15.942505133470226,Female,60-69,2019,0,111,PREMIER
0,15.416837782340862,Female,70-79,2019,0,111,PREMIER
0,13.467488021902806,Female,80-89,2019,0,111,PREMIER
0,0.5749486652977412,Female,90-99,2019,0,111,PREMIER
0,2.083504449007529,Female,0-9,2020,0,111,PREMIER
0,0.4407939767282683,Female,10-19,2020,0,111,PREMIER
0,1.590691307323751,Female,20-29,2020,0,111,PREMIER
0,3.477070499657769,Female,30-39,2020,0,111,PREMIER
0,2.017796030116359,Female,40-49,2020,0,111,PREMIER
0,5.670088980150582,Female,50-59,2020,0,111,PREMIER
0,5.538672142368241,Female,60-69,2020,0,111,PREMIER
0,4.6680355920602326,Female,70-79,2020,0,111,PREMIER
0,4.479123887748118,Female,80-89,2020,0,111,PREMIER
0,0.42984257357973993,Female,90-99,2020,0,111,PREMIER
-5,876.1642710472279,NA,NA,NA,-5.7066924151378515,112,PREMIER
0,420.9034907597536,Female,NA,NA,0,112,PREMIER
-5,455.26078028747435,Male,NA,NA,-10.982716316663058,112,PREMIER
0,24.4435318275154,NA,0-9,NA,0,112,PREMIER
0,22.82546201232033,NA,10-19,NA,0,112,PREMIER
0,25.366187542778917,NA,20-29,NA,0,112,PREMIER
0,39.93976728268309,NA,30-39,NA,0,112,PREMIER
0,90.63655030800821,NA,40-49,NA,0,112,PREMIER
0,193.6290212183436,NA,50-59,NA,0,112,PREMIER
0,169.201916495551,NA,60-69,NA,0,112,PREMIER
-5,224.64065708418892,NA,70-79,NA,-22.257769652650822,112,PREMIER
0,84.3750855578371,NA,80-89,NA,0,112,PREMIER
0,1.106091718001369,NA,90-99,NA,0,112,PREMIER
0,13.25119780971937,Female,0-9,NA,0,112,PREMIER
0,21.51129363449692,Female,10-19,NA,0,112,PREMIER
0,20.5119780971937,Female,20-29,NA,0,112,PREMIER
0,28.607802874743324,Female,30-39,NA,0,112,PREMIER
0,51.397672826830934,Female,40-49,NA,0,112,PREMIER
0,95.81656399726215,Female,50-59,NA,0,112,PREMIER
0,61.0321697467488,Female,60-69,NA,0,112,PREMIER
0,92.36413415468857,Female,70-79,NA,0,112,PREMIER
0,35.40588637919233,Female,80-89,NA,0,112,PREMIER
0,1.0047912388774811,Female,90-99,NA,0,112,PREMIER
0,11.19233401779603,Male,0-9,NA,0,112,PREMIER
0,1.3141683778234086,Male,10-19,NA,0,112,PREMIER
0,4.854209445585216,Male,20-29,NA,0,112,PREMIER
0,11.331964407939767,Male,30-39,NA,0,112,PREMIER
0,39.238877481177276,Male,40-49,NA,0,112,PREMIER
0,97.81245722108144,Male,50-59,NA,0,112,PREMIER
0,108.1697467488022,Male,60-69,NA,0,112,PREMIER
-5,132.27652292950035,Male,70-79,NA,-37.79960259966055,112,PREMIER
0,48.969199178644764,Male,80-89,NA,0,112,PREMIER
0,0.10130047912388775,Male,90-99,NA,0,112,PREMIER
0,14.688569472963723,NA,NA,2011,0,112,PREMIER
0,33.01848049281314,NA,NA,2012,0,112,PREMIER
0,48.31759069130732,NA,NA,2013,0,112,PREMIER
0,63.41409993155373,NA,NA,2014,0,112,PREMIER
0,77.00205338809035,NA,NA,2015,0,112,PREMIER
0,92.35592060232717,NA,NA,2016,0,112,PREMIER
0,111.69609856262834,NA,NA,2017,0,112,PREMIER
-5,149.45653661875428,NA,NA,2018,-33.45454212387111,112,PREMIER
0,217.2703627652293,NA,NA,2019,0,112,PREMIER
0,68.94455852156058,NA,NA,2020,0,112,PREMIER
0,0.4791238877481177,NA,0-9,2013,0,112,PREMIER
0,0.999315537303217,NA,0-9,2014,0,112,PREMIER
